datetime,Car Park Id,Short Description,Date,Occupancy,Occupancy Percentage,Override Active,State,latitude,longitude
2018-12-05 00:00:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:00:00,37,9.51,false,Spaces,50.726394,-1.836969
2018-12-05 00:05:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:05:00,37,9.51,false,Spaces,50.726394,-1.836969
2018-12-05 00:10:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:10:00,37,9.51,false,Spaces,50.726394,-1.836969
2018-12-05 00:15:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:15:00,39,10.03,false,Spaces,50.726394,-1.836969
2018-12-05 00:20:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:20:00,39,10.03,false,Spaces,50.726394,-1.836969
2018-12-05 00:25:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:25:00,39,10.03,false,Spaces,50.726394,-1.836969
2018-12-05 00:30:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:30:00,39,10.03,false,Spaces,50.726394,-1.836969
2018-12-05 00:35:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:35:00,39,10.03,false,Spaces,50.726394,-1.836969
2018-12-05 00:40:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:40:00,39,10.03,false,Spaces,50.726394,-1.836969
2018-12-05 00:45:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:45:00,38,9.77,false,Spaces,50.726394,-1.836969
2018-12-05 00:50:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:50:00,38,9.77,false,Spaces,50.726394,-1.836969
2018-12-05 00:55:00,14,Hawkwood Road 389 Boscombe,2018-12-05 00:55:00,37,9.51,false,Spaces,50.726394,-1.836969
2018-12-05 01:00:00,14,Hawkwood Road 389 Boscombe,2018-12-05 01:00:00,38,9.77,false,Spaces,50.726394,-1.836969
2018-12-05 01:05:00,14,Hawkwood Road 389 Boscombe,2018-12-05 01:05:00,38,9.77,false,Spaces,50.726394,-1.836969
2018-12-05 01:10:00,14,Hawkwood Road 389 Boscombe,2018-12-05 01:10:00,38,9.77,false,Spaces,50.726394,-1.836969
2018-12-05 01:15:00,14,Hawkwood Road 389 Boscombe,2018-12-05 01:15:00,38,9.77,false,Spaces,50.726394,-1.836969
