datetime,Car Park Id,Short Description,Date,Occupancy,Occupancy Percentage,Override Active,State,latitude,longitude
2018-12-05 00:00:00,C18153,Bmth Winter Gardens,2018-12-05 00:00:00,8,3.64,false,Spaces,50.717692,-1.88141
2018-12-05 00:05:00,C18153,Bmth Winter Gardens,2018-12-05 00:05:00,7,3.18,false,Spaces,50.717692,-1.88141
2018-12-05 00:10:00,C18153,Bmth Winter Gardens,2018-12-05 00:10:00,7,3.18,false,Spaces,50.717692,-1.88141
2018-12-05 00:15:00,C18153,Bmth Winter Gardens,2018-12-05 00:15:00,7,3.18,false,Spaces,50.717692,-1.88141
2018-12-05 00:20:00,C18153,Bmth Winter Gardens,2018-12-05 00:20:00,4,1.82,false,Spaces,50.717692,-1.88141
2018-12-05 00:25:00,C18153,Bmth Winter Gardens,2018-12-05 00:25:00,3,1.36,false,Spaces,50.717692,-1.88141
2018-12-05 00:30:00,C18153,Bmth Winter Gardens,2018-12-05 00:30:00,3,1.36,false,Spaces,50.717692,-1.88141
2018-12-05 00:35:00,C18153,Bmth Winter Gardens,2018-12-05 00:35:00,3,1.36,false,Spaces,50.717692,-1.88141
2018-12-05 00:40:00,C18153,Bmth Winter Gardens,2018-12-05 00:40:00,3,1.36,false,Spaces,50.717692,-1.88141
2018-12-05 00:45:00,C18153,Bmth Winter Gardens,2018-12-05 00:45:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 00:50:00,C18153,Bmth Winter Gardens,2018-12-05 00:50:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 00:55:00,C18153,Bmth Winter Gardens,2018-12-05 00:55:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:00:00,C18153,Bmth Winter Gardens,2018-12-05 01:00:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:05:00,C18153,Bmth Winter Gardens,2018-12-05 01:05:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:10:00,C18153,Bmth Winter Gardens,2018-12-05 01:10:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:15:00,C18153,Bmth Winter Gardens,2018-12-05 01:15:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:20:00,C18153,Bmth Winter Gardens,2018-12-05 01:20:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:25:00,C18153,Bmth Winter Gardens,2018-12-05 01:25:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:30:00,C18153,Bmth Winter Gardens,2018-12-05 01:30:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:35:00,C18153,Bmth Winter Gardens,2018-12-05 01:35:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:40:00,C18153,Bmth Winter Gardens,2018-12-05 01:40:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:45:00,C18153,Bmth Winter Gardens,2018-12-05 01:45:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:50:00,C18153,Bmth Winter Gardens,2018-12-05 01:50:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 01:55:00,C18153,Bmth Winter Gardens,2018-12-05 01:55:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:00:00,C18153,Bmth Winter Gardens,2018-12-05 02:00:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:05:00,C18153,Bmth Winter Gardens,2018-12-05 02:05:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:10:00,C18153,Bmth Winter Gardens,2018-12-05 02:10:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:15:00,C18153,Bmth Winter Gardens,2018-12-05 02:15:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:20:00,C18153,Bmth Winter Gardens,2018-12-05 02:20:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:25:00,C18153,Bmth Winter Gardens,2018-12-05 02:25:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:30:00,C18153,Bmth Winter Gardens,2018-12-05 02:30:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:35:00,C18153,Bmth Winter Gardens,2018-12-05 02:35:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:40:00,C18153,Bmth Winter Gardens,2018-12-05 02:40:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:45:00,C18153,Bmth Winter Gardens,2018-12-05 02:45:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:50:00,C18153,Bmth Winter Gardens,2018-12-05 02:50:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 02:55:00,C18153,Bmth Winter Gardens,2018-12-05 02:55:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 03:00:00,C18153,Bmth Winter Gardens,2018-12-05 03:00:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 03:05:00,C18153,Bmth Winter Gardens,2018-12-05 03:05:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 03:10:00,C18153,Bmth Winter Gardens,2018-12-05 03:10:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 03:15:00,C18153,Bmth Winter Gardens,2018-12-05 03:15:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 03:20:00,C18153,Bmth Winter Gardens,2018-12-05 03:20:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 03:25:00,C18153,Bmth Winter Gardens,2018-12-05 03:25:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 03:30:00,C18153,Bmth Winter Gardens,2018-12-05 03:30:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 03:35:00,C18153,Bmth Winter Gardens,2018-12-05 03:35:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 03:40:00,C18153,Bmth Winter Gardens,2018-12-05 03:40:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 03:45:00,C18153,Bmth Winter Gardens,2018-12-05 03:45:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 03:50:00,C18153,Bmth Winter Gardens,2018-12-05 03:50:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 03:55:00,C18153,Bmth Winter Gardens,2018-12-05 03:55:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:10:00,C18153,Bmth Winter Gardens,2018-12-05 04:10:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:15:00,C18153,Bmth Winter Gardens,2018-12-05 04:15:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:20:00,C18153,Bmth Winter Gardens,2018-12-05 04:20:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:25:00,C18153,Bmth Winter Gardens,2018-12-05 04:25:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:30:00,C18153,Bmth Winter Gardens,2018-12-05 04:30:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:35:00,C18153,Bmth Winter Gardens,2018-12-05 04:35:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:40:00,C18153,Bmth Winter Gardens,2018-12-05 04:40:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:45:00,C18153,Bmth Winter Gardens,2018-12-05 04:45:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:50:00,C18153,Bmth Winter Gardens,2018-12-05 04:50:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 04:55:00,C18153,Bmth Winter Gardens,2018-12-05 04:55:00,2,0.91,false,Spaces,50.717692,-1.88141
2018-12-05 05:00:00,C18153,Bmth Winter Gardens,2018-12-05 05:00:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 05:05:00,C18153,Bmth Winter Gardens,2018-12-05 05:05:00,1,0.45,false,Spaces,50.717692,-1.88141
2018-12-05 05:10:00,C18153,Bmth Winter Gardens,2018-12-05 05:10:00,1,0.45,false,Spaces,50.717692,-1.88141
