datetime,Car Park Id,Short Description,Date,Occupancy,Occupancy Percentage,Override Active,State,latitude,longitude
2018-12-05 00:00:00,8,Richmond Gardens CP,2018-12-05 00:00:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 00:05:00,8,Richmond Gardens CP,2018-12-05 00:05:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 00:10:00,8,Richmond Gardens CP,2018-12-05 00:10:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 00:15:00,8,Richmond Gardens CP,2018-12-05 00:15:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 00:20:00,8,Richmond Gardens CP,2018-12-05 00:20:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 00:25:00,8,Richmond Gardens CP,2018-12-05 00:25:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 00:30:00,8,Richmond Gardens CP,2018-12-05 00:30:00,13,1.46,false,Spaces,50.722419,-1.876209
2018-12-05 00:35:00,8,Richmond Gardens CP,2018-12-05 00:35:00,13,1.46,false,Spaces,50.722419,-1.876209
2018-12-05 00:40:00,8,Richmond Gardens CP,2018-12-05 00:40:00,13,1.46,false,Spaces,50.722419,-1.876209
2018-12-05 00:45:00,8,Richmond Gardens CP,2018-12-05 00:45:00,13,1.46,false,Spaces,50.722419,-1.876209
2018-12-05 00:50:00,8,Richmond Gardens CP,2018-12-05 00:50:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 00:55:00,8,Richmond Gardens CP,2018-12-05 00:55:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:00:00,8,Richmond Gardens CP,2018-12-05 01:00:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:05:00,8,Richmond Gardens CP,2018-12-05 01:05:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:10:00,8,Richmond Gardens CP,2018-12-05 01:10:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:15:00,8,Richmond Gardens CP,2018-12-05 01:15:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:20:00,8,Richmond Gardens CP,2018-12-05 01:20:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:25:00,8,Richmond Gardens CP,2018-12-05 01:25:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:30:00,8,Richmond Gardens CP,2018-12-05 01:30:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:35:00,8,Richmond Gardens CP,2018-12-05 01:35:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:40:00,8,Richmond Gardens CP,2018-12-05 01:40:00,12,1.35,false,Spaces,50.722419,-1.876209
2018-12-05 01:45:00,8,Richmond Gardens CP,2018-12-05 01:45:00,11,1.24,false,Spaces,50.722419,-1.876209
2018-12-05 01:50:00,8,Richmond Gardens CP,2018-12-05 01:50:00,11,1.24,false,Spaces,50.722419,-1.876209
2018-12-05 01:55:00,8,Richmond Gardens CP,2018-12-05 01:55:00,11,1.24,false,Spaces,50.722419,-1.876209
